id,sheet,source,description,city,province_state,materialOpCost,laborOpCost,equipmentOpCost
170544,materials_hvac,placeholder,"Metal ductwork, fabricated rectangular, galvanized steel, under 200 lb., incl fittings, joints, supports & allow for a flexible connections field sketches, excludes as-built drawings and insulation",,,27.506,17.546,0.0
170545,materials_hvac,placeholder,"Metal ductwork, fabricated rectangular, galvanized steel, 200 to 500 lb., incl fittings, joints, supports & allow for a flexible connections field sketches, excludes as-built drawings and insulation",,,4.205,4.546,0.0
170546,materials_hvac,placeholder,"Ductwork, rigid fiberglass reinforced plastic, for acid fume and smoke exhaust systems, nonflammable, straight, 4"" diameter, FM approved",,,30.1,19.796,0.0
170547,materials_hvac,placeholder,"Ductwork, rigid fiberglass reinforced plastic, for acid fume and smoke exhaust systems, nonflammable, straight, 6"" diameter, FM approved",,,12.3,4.639,0.0
170548,materials_hvac,placeholder,"Ductwork, rigid fiberglass reinforced plastic, for acid fume and smoke exhaust systems, nonflammable, straight, 10"" diameter, FM approved",,,28.13,12.428,0.0
170549,materials_hvac,placeholder,"Ductwork, rigid fiberglass reinforced plastic, for acid fume and smoke exhaust systems, nonflammable, straight, 12"" diameter, FM approved",,,124.393,57.775,0.0
170550,materials_hvac,placeholder,"Ductwork, rigid plastic, corrosive fume resistant, flame retardant, polypropylene, straight, 4"" diameter",,,36.713,3.027,0.0
170551,materials_hvac,placeholder,"Ductwork, rigid plastic, corrosive fume resistant, flame retardant, polypropylene, straight, 6"" diameter",,,5.502,10.488,0.0
170552,materials_hvac,placeholder,"Ductwork, rigid plastic, corrosive fume resistant, flame retardant, polypropylene, straight, 10"" diameter",,,249.339,29.429,0.0
170553,materials_hvac,placeholder,"Ductwork, rigid plastic, corrosive fume resistant, flame retardant, polypropylene, straight, 12"" diameter",,,229.992,6.065,0.0
170554,materials_hvac,placeholder,"Ductwork, flexible coated fiberglass fabric on corrosion resistant metal helix, insulated, P.E. jacket, 1"" thick, 4"" diameter, pressure to 12""(WG) UL-181",,,12.302,5.665,0.0
170555,materials_hvac,placeholder,"Ductwork, flexible coated fiberglass fabric on corrosion resistant metal helix, insulated, P.E. jacket, 1"" thick, 6"" diameter, pressure to 12""(WG) UL-181",,,14.121,8.171,0.0
170556,materials_hvac,placeholder,"Ductwork, flexible coated fiberglass fabric on corrosion resistant metal helix, insulated, P.E. jacket, 1"" thick, 10"" diameter, pressure to 12""(WG) UL-181",,,19.364,38.435,0.0
170557,materials_hvac,placeholder,"Ductwork, flexible coated fiberglass fabric on corrosion resistant metal helix, insulated, P.E. jacket, 1"" thick, 12"" diameter, pressure to 12""(WG) UL-181",,,31.941,10.614,0.0
170558,materials_hvac,placeholder,"Ductwork, flexible aluminum, insulated, with, P.E. jacket, 3/4 lb., 1"" thick, 4"" diameter, pressure to 12""(WG) UL-181",,,2.648,14.572,0.0
170559,materials_hvac,placeholder,"Ductwork, flexible aluminum, insulated, with, P.E. jacket, 3/4 lb., 1"" thick, 6"" diameter, pressure to 12""(WG) UL-181",,,19.136,15.774,0.0
170560,materials_hvac,placeholder,"Ductwork, flexible aluminum, insulated, with, P.E. jacket, 3/4 lb., 1"" thick, 10"" diameter, pressure to 12""(WG) UL-181",,,24.263,14.238,0.0
170561,materials_hvac,placeholder,"Ductwork, flexible aluminum, insulated, with, P.E. jacket, 3/4 lb., 1"" thick, 12"" diameter, pressure to 12""(WG) UL-181",,,53.662,23.392,0.0
170562,materials_hvac,placeholder,"Duct accessories, round damper, butterfly, volume control, 6"" diam., includes lever lock regulator",,,18.748,138.939,0.0
170563,materials_hvac,placeholder,"Duct accessories, round damper, butterfly, volume control, 8"" diam., includes lever lock regulator",,,327.008,52.064,0.0
170564,materials_hvac,placeholder,"Ductwork, flexible coated fiberglass fabric on corrosion resistant metal helix, insulated, P.E. jacket, 1"" thick, 8"" diameter, pressure to 12""(WG) UL-181",,,2.231,22.396,0.0
170565,materials_hvac,placeholder,"Insulation, ductwork, board type, fiberglass liner, no finish, 3 lb. density, 2"" thick",,,30.312,22.059,0.0
170566,materials_hvac,placeholder,"Fans, blower, direct drive with motor, complete, 0.5"" S.P., 1,045 CFM, 1/5 H.P.",,,533.28,297.248,0.0
170567,materials_hvac,placeholder,"Fans, blower, direct drive with motor, complete, 0.5"" S.P., 1,385 CFM, 1/4 H.P.",,,1883.685,253.77,0.0
170568,materials_hvac,placeholder,"Fans, blower, direct drive with motor, complete, 0.5"" S.P., 1,640 CFM, 1/3 H.P.",,,220.9,376.2,0.0
170569,materials_hvac,placeholder,"Fans, blower, direct drive with motor, complete, 0.5"" S.P., 1,760 CFM, 1/2 H.P.",,,1559.91,377.355,0.0
170570,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, direct drive, 1/4"" S.P., 150 CFM, 1/8 H.P.",,,283.2,1062.096,0.0
170571,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, direct drive, 1/4"" S.P., 485 CFM, 1/6 H.P.",,,4795.225,1124.118,0.0
170572,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, direct drive, 1/4"" S.P., 1,950 CFM, 1/2 H.P.",,,6017.25,681.38,0.0
170573,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, direct drive, 1/4"" S.P., 2,410 CFM, 3/4 H.P.",,,15640.625,265.2,0.0
170574,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, direct drive, 1/4"" S.P., 3,328 CFM, 1-1/2 H.P.",,,14674.575,1958.22,0.0
170575,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 800 CFM, 1/4 H.P.",,,6334.85,818.4,0.0
170576,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 1300 CFM, 1/3 H.P.",,,6433.6,97.446,0.0
170577,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 2000 CFM, 1 H.P.",,,5394.375,675.025,0.0
170578,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 2900 CFM, 3/4 H.P.",,,9692.55,1294.685,0.0
170579,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 3600 CFM, 3/4 H.P.",,,15306.25,705.59,0.0
170580,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 4800 CFM, 1 H.P.",,,7200.2,1821.975,0.0
170581,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 6700 CFM, 1-1/2 H.P.",,,15379.0,2191.86,0.0
170582,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 7500 CFM, 2 H.P.",,,19065.0,431.97,0.0
170583,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 11,000 CFM, 3 H.P.",,,41151.575,3704.14,0.0
170584,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 13,000 CFM, 3 H.P.",,,29811.6,2755.59,0.0
170585,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 15,000 CFM, 5 H.P.",,,10648.8,7021.5,0.0
170586,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 17,000 CFM, 7-1/2 H.P.",,,35126.1,2934.1,0.0
170587,materials_hvac,placeholder,"Fans, utility set, steel construction, pedestal, V-belt drive, drive cover, 1/4"" S.P., three phase, 20,000 CFM, 7-1/2 H.P.",,,14785.2,2634.4,0.0
170588,materials_hvac,placeholder,"Fans, centrifugal, airfoil, motor and drive complete, 1,000CFM, 1/2 H.P.",,,8151.0,1715.385,0.0
170589,materials_hvac,placeholder,"Fans, centrifugal, airfoil, motor and drive complete, 2,000 CFM, 1 H.P.",,,4453.575,3693.71,0.0
170590,materials_hvac,placeholder,"Fans, centrifugal, airfoil, motor and drive complete, 4,000 CFM, 3 H.P.",,,5421.0,3568.125,0.0
170591,materials_hvac,placeholder,"Fans, centrifugal, airfoil, motor and drive complete, 8,000 CFM, 7-1/2 H.P.",,,16520.5,668.65,0.0
170592,materials_hvac,placeholder,"Fans, centrifugal, airfoil, motor and drive complete, 12,000 CFM, 10 H.P.",,,17552.0,3201.0,0.0
170593,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/4"" S.P., 1,200 CFM, 1/4 H.P.",,,12198.0,345.712,0.0
170594,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/4"" S.P., 1,520 CFM, 1/3 H.P.",,,10001.375,123.67,0.0
170595,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/4"" S.P., 1,850 CFM, 1/2 H.P.",,,5472.025,311.91,0.0
170596,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/4"" S.P., 2,180 CFM, 3/4 H.P.",,,11290.125,532.62,0.0
170597,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 3,600 CFM, 1 H.P.",,,11680.2,3086.535,0.0
170598,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 4,250 CFM, 1-1/2 H.P., includes explosionproof motor",,,14241.7,2094.36,0.0
170599,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 4,800 CFM, 2 H.P.",,,4067.775,4270.975,0.0
170600,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 6,920 CFM, 5 H.P.",,,11429.1,4059.5,0.0
170601,materials_hvac,placeholder,"Fans, corrosive fume resistant, utility set, centrifugal, V belt drive, motor, 1/2"" S.P., 7,700 CFM, 7-1/2 H.P.",,,7928.8,1183.75,0.0
170602,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 150 to 270 CFM, includes electric or pneumatic motor",,,3734.7,52.43,0.0
170603,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 270 to 600 CFM, includes electric or pneumatic motor",,,4213.5,441.688,0.0
170604,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 550 to 1,000 CFM, includes electric or pneumatic motor",,,5577.0,338.582,0.0
170605,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 1,000 to 1,600 CFM, includes electric or pneumatic motor",,,7383.25,708.994,0.0
170606,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 1,300 to 1,900 CFM, includes electric or pneumatic motor",,,2410.45,135.037,0.0
170607,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 550 to 2,640 CFM, includes electric or pneumatic motor",,,2706.6,237.252,0.0
170608,materials_hvac,placeholder,"Duct accessories, mixing box, constant volume, 650 to 3,120 CFM, includes electric or pneumatic motor",,,5818.375,118.36,0.0
170609,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 300 to 600 CFM, includes electric or pneumatic motor",,,418.8,459.68,0.0
170610,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 500 to 1,000 CFM, includes electric or pneumatic motor",,,583.1,238.887,0.0
170611,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 800 to 1,600 CFM, includes electric or pneumatic motor",,,3711.525,14.605,0.0
170612,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 1,100 to 2,000 CFM, includes electric or pneumatic motor",,,6124.3,515.658,0.0
170613,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 1,500 to 3,000 CFM, includes electric or pneumatic motor",,,1941.5,582.236,0.0
170614,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, pneumatic pressure independent, 2,000 to 4,000 CFM, includes electric or pneumatic motor",,,205.8,256.131,0.0
170615,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 200 CFM",,,4644.75,93.392,0.0
170616,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 400 CFM",,,4341.15,501.258,0.0
170617,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 600 CFM",,,6336.0,326.724,0.0
170618,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 800 CFM",,,3811.4,193.765,0.0
170619,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 1,000 CFM",,,7427.3,220.649,0.0
170620,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 1,250 CFM",,,4861.875,433.57,0.0
170621,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 1,500 CFM",,,2463.75,108.679,0.0
170622,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 2,000 CFM",,,8220.2,566.28,0.0
170623,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, hot water coils, damper, actuator and thermostat, 3,000 CFM",,,11915.0,156.0,0.0
170624,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 200 CFM",,,3982.5,209.19,0.0
170625,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 400 CFM",,,8877.225,538.734,0.0
170626,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 600 CFM",,,11566.2,193.167,0.0
170627,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 800 CFM",,,7764.75,119.805,0.0
170628,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 1,000 CFM",,,3207.05,635.048,0.0
170629,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 1,250 CFM",,,12092.8,1080.422,0.0
170630,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 1,500 CFM",,,3363.2,50.609,0.0
170631,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, cool only, fan powered, damper, actuator and thermostat, 2,000 CFM",,,4920.3,187.902,0.0
170632,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 200 CFM",,,5005.2,151.164,0.0
170633,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 400 CFM",,,10031.525,248.158,0.0
170634,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 600 CFM",,,6144.6,450.342,0.0
170635,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 800 CFM",,,1818.9,718.178,0.0
170636,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 1,000 CFM",,,14889.6,622.334,0.0
170637,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 1,250 CFM",,,3420.0,785.699,0.0
170638,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 1,500 CFM",,,10280.0,597.919,0.0
170639,materials_hvac,placeholder,"Duct accessories, mixing box, variable air volume, with hot water coils, fan powered, damper, actuator and thermostat, 2,000 CFM",,,12740.9,1004.575,0.0
